gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
ENSG00000199480,RNA5SP389,912.8703714,2.185895358,0.295111225,7.407022067,1.29E-13,1.71E-11,221.6239007,294.9911398,470.5390445,1093.98214,2077.65848,1318.427523
ENSG00000151718,WWC2,518.760056,-1.290234994,0.174239216,-7.404963278,1.31E-13,1.72E-11,745.650507,761.1602368,702.1406677,293.8069478,278.0547916,331.7471853
ENSG00000202354,RNY3,3730.36232,1.728051431,0.233869279,7.38896293,1.48E-13,1.93E-11,1353.562795,1638.655008,2197.595493,4101.01595,6845.936374,6245.4083
ENSG00000187778,MCRS1,280.3677035,-1.553680534,0.210623388,-7.376581244,1.62E-13,2.10E-11,473.2809468,385.5658842,396.1330931,142.652248,154.0154794,130.5585697
ENSG00000099194,SCD,985.6780844,1.178253541,0.160374553,7.346885887,2.03E-13,2.61E-11,626.5535511,587.4893968,598.3915243,1216.795334,1402.677889,1482.160812
ENSG00000258186,SLC7A5P2,187.9518419,1.876203613,0.256622225,7.311150117,2.65E-13,3.39E-11,100.4556933,73.12456424,68.11812448,311.7565684,254.2805901,319.9755109
ENSG00000209042,SNORD12C,834.3979264,2.079417652,0.284940485,7.297726236,2.93E-13,3.72E-11,254.7639232,296.6530617,406.6128046,810.567078,1832.680838,1405.109852
ENSG00000202093,SNORD58C,279.7850376,2.182231119,0.300742184,7.256152403,3.98E-13,5.03E-11,71.45817359,117.9964559,113.1808838,330.6509059,639.8361189,405.5876878
ENSG00000100889,PCK2,228.6144831,1.790516652,0.247514142,7.233997369,4.69E-13,5.88E-11,81.81443063,112.1797292,113.1808838,292.862231,361.7813273,409.8682966
ENSG00000201675,SNORD32A,104.3894524,2.372000298,0.328204669,7.227198531,4.93E-13,6.15E-11,25.89064261,36.56228212,38.7749324,145.4863986,220.1697792,159.4526794
ENSG00000044115,CTNNA1,1313.004359,-1.13520522,0.157143796,-7.223990043,5.05E-13,6.26E-11,1724.316798,1778.256448,1910.451399,735.9344449,826.9287482,902.1383134
ENSG00000145934,TENM2,204.8417463,1.61881606,0.224230094,7.219441576,5.22E-13,6.43E-11,98.3844419,94.72954912,108.9889992,287.1939297,339.0407868,300.7127711
ENSG00000168497,CAVIN2,231.3129295,-1.870171949,0.260573492,-7.177138148,7.12E-13,8.71E-11,365.5758736,381.4110794,342.6865647,105.8082899,67.18796079,125.2078086
ENSG00000128708,HAT1,624.3171361,-1.17381575,0.163785266,-7.166796992,7.68E-13,9.34E-11,854.391206,833.4538401,907.5430123,367.494864,373.1515976,409.8682966
ENSG00000166402,TUB,386.9655631,-1.335520375,0.187143538,-7.136342448,9.58E-13,1.16E-10,528.1691092,571.7011386,562.7605053,201.2246942,244.9776417,212.9602899
ENSG00000055044,NOP58,1125.036553,-1.342515491,0.188180973,-7.13417232,9.74E-13,1.17E-10,1739.851183,1606.24753,1494.406854,508.2576783,649.1390673,752.317004
ENSG00000123384,LRP1,675.6410221,1.156407512,0.162455961,7.118283019,1.09E-12,1.31E-10,394.5733933,436.2545025,424.4283141,980.6161153,945.7997558,872.1740516
ENSG00000168003,SLC3A2,1776.284735,1.180744194,0.166003084,7.112784685,1.14E-12,1.35E-10,1090.513867,983.8577734,1188.399279,2164.346359,2464.24767,2766.343464
ENSG00000115902,SLC1A4,243.9264771,1.457988969,0.205571262,7.092377396,1.32E-12,1.56E-10,138.7738444,127.1370265,124.7085664,343.8769422,355.5793617,373.4831215
ENSG00000112658,SRF,521.5315764,-1.29348686,0.18250567,-7.087379044,1.37E-12,1.61E-10,728.0448701,723.7669937,770.2587922,258.8524235,310.0982806,338.1680985
ENSG00000275713,H2BC9,264.8646224,-1.514542002,0.214135878,-7.072808224,1.52E-12,1.77E-10,375.9321306,379.7491575,421.2844006,118.0896093,156.0828012,138.0496352
ENSG00000128272,ATF4,1805.950685,1.161421199,0.164541488,7.058531036,1.68E-12,1.95E-10,1150.580157,1032.053509,1165.343914,2172.84881,2471.483296,2843.394423
ENSG00000200156,RNU5B-1,381.700297,2.031281545,0.288342754,7.044676921,1.86E-12,2.15E-10,112.8832018,157.8825819,179.2030659,440.2380633,872.4098294,527.5850398
ENSG00000163430,FSTL1,366.6888626,-1.311239487,0.186187204,-7.042586492,1.89E-12,2.17E-10,542.667869,474.4787066,551.2328227,206.8929954,211.9004917,212.9602899
ENSG00000200530,SNORD35B,136.1005194,2.094455321,0.297519354,7.039727985,1.93E-12,2.20E-10,49.7100338,45.70285265,59.73435531,163.4360192,261.5162166,236.5036385
ENSG00000128965,CHAC1,99.51711486,2.160838263,0.307297607,7.031744525,2.04E-12,2.31E-10,41.42502817,38.22420403,29.34319208,170.9937542,141.6115481,175.5049625
ENSG00000168036,CTNNB1,1681.840449,-1.105212133,0.157265135,-7.027699648,2.10E-12,2.37E-10,2472.038556,2165.484255,2251.042021,946.6063078,1091.545948,1164.325605
ENSG00000113649,TCERG1,1072.732747,-1.077948474,0.153788933,-7.009272061,2.40E-12,2.69E-10,1475.766629,1387.704799,1503.838594,632.9603056,697.7211313,738.4050252
ENSG00000139645,ANKRD52,1061.583758,-1.055309194,0.150665545,-7.004316695,2.48E-12,2.77E-10,1442.626606,1373.578462,1483.927143,649.9652094,686.350861,733.0542642
ENSG00000075624,ACTB,10223.30137,-1.080808074,0.154681413,-6.987317059,2.80E-12,3.11E-10,14402.44667,13088.46604,14158.09018,5588.945027,6837.667087,7264.193205
ENSG00000185130,H2BC13,413.191773,-1.723300887,0.246692283,-6.985629493,2.84E-12,3.13E-10,648.3016908,615.7420693,638.2144278,123.7579105,229.4727276,223.661812
ENSG00000278274,SNORA61,305.2625391,1.800663576,0.257853167,6.983290523,2.88E-12,3.17E-10,123.2394588,140.4324018,144.6200181,348.6005265,629.4995096,445.1833196
ENSG00000154229,PRKCA,224.4406482,-1.485986217,0.213012953,-6.976036871,3.04E-12,3.32E-10,313.7945884,327.3986171,351.0703339,113.3660249,114.7363638,126.2779608
ENSG00000103342,GSPT1,1759.508347,-1.086452623,0.155875042,-6.970022954,3.17E-12,3.43E-10,2578.708004,2296.776086,2301.344636,1003.28932,1148.397299,1228.534738
ENSG00000152518,ZFP36L2,1120.084219,-1.294796948,0.185768928,-6.969932802,3.17E-12,3.43E-10,1674.606764,1551.404107,1547.853382,536.5991845,618.1292393,791.9126358
ENSG00000113300,CNOT6,798.3821707,-1.117711988,0.16074645,-6.9532608,3.57E-12,3.83E-10,1127.796392,1048.672728,1102.465645,455.3535333,521.9987723,534.005953
ENSG00000278677,H2AC17,327.1916299,-1.479751455,0.213171073,-6.941614717,3.88E-12,4.14E-10,438.0696729,496.0836915,510.361948,140.7628142,178.8233418,199.0483112
ENSG00000273041,ATF4P2,296.4028143,1.51909336,0.219232184,6.929153055,4.23E-12,4.50E-10,172.9494926,135.446636,151.9558161,379.7761834,431.03661,507.2521478
ENSG00000178691,SUZ12,374.1908746,-1.306225035,0.188854332,-6.916574377,4.63E-12,4.89E-10,538.5253662,503.5623401,556.4726784,202.1694111,203.6312042,240.7842474
ENSG00000201619,ENSG00000201619,76.79597107,2.626827318,0.380279175,6.907628634,4.93E-12,5.18E-10,17.60563697,28.25267255,17.81550948,101.0847055,163.3184278,132.6988741
ENSG00000101333,PLCB4,870.7243058,-1.041004209,0.15091195,-6.898089971,5.27E-12,5.50E-10,1187.862683,1154.20477,1173.727683,577.2220101,540.6046691,590.7240202
ENSG00000166123,GPT2,168.8207269,1.643541151,0.238268244,6.897860689,5.28E-12,5.50E-10,80.77880493,78.94129094,85.93363396,228.6214835,262.5498776,276.0992703
ENSG00000180182,MED14,406.8605128,-1.306895458,0.189755212,-6.887270417,5.69E-12,5.89E-10,600.6629084,550.9271146,586.8638417,213.5060135,268.7518432,220.4513554
ENSG00000230571,ENSG00000230571,68.24208777,3.684797691,0.535635042,6.879306625,6.01E-12,6.20E-10,1.035625704,11.6334534,16.76753833,134.1497961,159.183784,86.68232905
ENSG00000188375,H3-5,353.1474808,-1.407463145,0.205020288,-6.864994481,6.65E-12,6.82E-10,487.7797067,503.5623401,547.0409381,163.4360192,190.1936121,226.8722686
ENSG00000127314,RAP1B,1202.504961,-1.056510729,0.153919949,-6.864027302,6.69E-12,6.83E-10,1663.214881,1670.231524,1538.421642,715.1506737,779.3803452,848.6307029
ENSG00000187837,H1-2,236.62716,-1.626714064,0.237247481,-6.856612579,7.05E-12,7.16E-10,336.5783539,358.1441726,377.2696125,87.85866929,125.0729732,134.8391785
ENSG00000146648,EGFR,285.1686515,1.739003534,0.253935898,6.848198897,7.48E-12,7.55E-10,149.1301014,118.8274169,126.8045086,497.8657926,311.1319415,507.2521478
ENSG00000104738,MCM4,502.9179584,-1.210587855,0.176962419,-6.840931878,7.87E-12,7.91E-10,713.5461102,663.9378048,729.3879175,270.189026,319.401229,321.0456631
ENSG00000162613,FUBP1,1030.328448,-1.221643086,0.178838305,-6.830992325,8.43E-12,8.43E-10,1500.621645,1415.957471,1409.521191,510.147112,621.2302221,724.4930465
ENSG00000187479,C11orf96,123.9053258,1.897417064,0.277934055,6.826860663,8.68E-12,8.64E-10,61.10191655,43.20996978,53.44652844,177.6067723,202.5975433,205.4692244
ENSG00000101935,AMMECR1,346.2043464,-1.351481987,0.198058206,-6.823660649,8.87E-12,8.79E-10,477.4234496,541.7865441,472.6349868,174.7726217,191.227273,219.3812032
ENSG00000124575,H1-3,103.4987574,-2.081911482,0.305155685,-6.822456809,8.95E-12,8.82E-10,163.6288613,163.6993086,175.0111814,35.89924122,50.64938583,32.10456631
ENSG00000138668,HNRNPD,1727.965303,-1.298427097,0.190646498,-6.810652742,9.72E-12,9.53E-10,2349.834723,2546.064373,2474.259875,789.7833067,966.4729745,1241.376564
ENSG00000196890,H2BC26,380.5482417,-1.399851701,0.205670588,-6.806280441,1.00E-11,9.77E-10,545.7747461,546.7723099,562.7605053,165.325453,232.5737104,230.0827253
ENSG00000201098,RNY1,475.7848479,1.781747968,0.261918749,6.802674397,1.03E-11,9.97E-10,162.5932356,206.0783174,274.5684402,538.4886182,930.2948417,742.6856341
ENSG00000221866,PLXNA4,1013.873091,-1.035753078,0.15238673,-6.79687188,1.07E-11,1.03E-09,1405.344081,1287.989484,1395.897566,674.5278481,697.7211313,621.7584343
ENSG00000109670,FBXW7,470.7462685,-1.22861755,0.181029149,-6.786849283,1.15E-11,1.10E-09,649.3373165,631.5303275,698.9967543,294.7516647,248.0786245,301.7829234
ENSG00000197594,ENPP1,116.1578958,-2.130460276,0.314503959,-6.774033254,1.25E-11,1.20E-09,163.6288613,186.1352544,217.9779983,54.7935787,44.44742022,29.96426189
ENSG00000278774,U2,154.3512145,2.288912567,0.338503897,6.761849971,1.36E-11,1.30E-09,32.10439683,58.99822796,66.02218219,253.1841223,333.8724821,181.9258758
ENSG00000123505,AMD1,1074.183086,-1.159121093,0.171853337,-6.74482738,1.53E-11,1.45E-09,1512.013528,1458.33648,1480.783229,564.9406907,656.3746939,772.649896
ENSG00000113648,MACROH2A1,559.7368022,-1.234870607,0.183523681,-6.728671759,1.71E-11,1.62E-09,782.9330324,750.3577444,823.7053206,337.263924,284.2567572,379.9040347
ENSG00000181104,F2R,210.9629179,-1.615073934,0.240277961,-6.721689848,1.80E-11,1.69E-09,315.8658398,377.2562746,260.9448153,106.7530068,105.4334154,99.52415558
ENSG00000145920,CPLX2,282.0779211,-1.411572909,0.210297705,-6.712260167,1.92E-11,1.79E-09,397.6802704,397.1993376,434.9080255,129.4262117,169.5203934,163.7332882
ENSG00000198563,DDX39B,1324.867722,-1.136735573,0.16942845,-6.709236676,1.96E-11,1.82E-09,1813.380608,1789.058941,1861.196755,719.8742581,789.7169545,975.978816
ENSG00000147140,NONO,3103.78418,-1.107406721,0.165559659,-6.688868093,2.25E-11,2.07E-09,4282.312287,4132.36884,4304.017496,1646.641512,1961.888455,2295.476492
ENSG00000200084,SNORD68,286.8133185,1.932352679,0.288862794,6.689517376,2.24E-11,2.07E-09,100.4556933,164.5302695,91.17348969,344.821659,574.71548,445.1833196
ENSG00000188219,POTEE,944.4528313,-1.079383894,0.161590066,-6.679766418,2.39E-11,2.20E-09,1322.494024,1178.302637,1345.594951,548.8805038,633.6341533,637.8107175
ENSG00000099783,HNRNPM,3316.893017,-1.169954974,0.175183793,-6.67844299,2.41E-11,2.21E-09,4745.236977,4512.117998,4519.899552,1658.922831,2016.672485,2448.508258
ENSG00000169564,PCBP1,2111.859729,-1.049389254,0.157468329,-6.66412897,2.66E-11,2.42E-09,2946.355129,2763.776144,2832.666007,1175.227791,1468.832189,1484.301116
ENSG00000200354,SNORA71D,73.80023308,2.543372972,0.38194666,6.658974246,2.76E-11,2.50E-09,14.49875986,19.11210202,31.43913438,122.8131936,144.7125309,110.2256777
ENSG00000148737,TCF7L2,149.3237352,-1.61992766,0.243574641,-6.650641688,2.92E-11,2.63E-09,213.3388951,226.8523413,235.7935078,73.68791618,70.2889436,75.98080695
ENSG00000228002,DHX9P1,349.2593371,-1.312902495,0.19767828,-6.641612308,3.10E-11,2.79E-09,534.3828634,458.6904484,500.9302077,181.3856398,193.2945949,226.8722686
ENSG00000124207,CSE1L,663.5015064,-1.074654149,0.162070929,-6.630764419,3.34E-11,2.98E-09,884.4243514,892.4520681,922.2146083,393.0022196,435.1712537,453.7445372
ENSG00000212304,SNORD12,386.3357521,1.885643165,0.284594478,6.625719444,3.46E-11,3.07E-09,150.1657271,174.501801,168.7233545,358.0476953,805.2218686,661.3540661
ENSG00000132522,GPS2,285.8492766,-1.331388419,0.20152399,-6.606600139,3.93E-11,3.48E-09,405.9652761,398.0302985,423.3803429,165.325453,143.67887,178.7154192
ENSG00000083720,OXCT1,328.482334,-1.342610082,0.203514283,-6.597129511,4.19E-11,3.70E-09,467.0671926,469.4929408,476.8268714,184.2197904,157.1164622,216.1707465
ENSG00000169813,HNRNPF,2516.588647,-1.179710999,0.179034638,-6.589289169,4.42E-11,3.88E-09,3714.789401,3453.473738,3306.348965,1245.13684,1539.121133,1840.661802
ENSG00000169083,AR,169.2058135,-1.687215727,0.256109803,-6.587860791,4.46E-11,3.90E-09,240.2651634,298.3149836,235.7935078,70.85376556,95.09680604,74.91065473
ENSG00000145907,G3BP1,1084.132312,-1.044021212,0.158657698,-6.580337563,4.69E-11,4.07E-09,1486.122886,1435.069573,1458.775835,625.4025706,723.5626547,775.8603526
ENSG00000204217,BMPR2,1412.339461,-1.03948187,0.157962306,-6.580569097,4.69E-11,4.07E-09,1891.052536,1785.735097,2023.632283,817.1800961,964.4056526,992.0310991
ENSG00000092621,PHGDH,1035.651889,1.19587935,0.181973151,6.571735131,4.97E-11,4.29E-09,661.764825,671.4164534,554.3767362,1216.795334,1463.663884,1645.8941
ENSG00000199568,RNU5A-1,148.6075727,1.978033582,0.301172158,6.567783681,5.11E-11,4.39E-09,46.60315669,56.50534509,77.54986479,199.3352604,299.7616712,211.8901377
ENSG00000135362,PRR5L,344.7877878,1.845292812,0.281315432,6.559515056,5.40E-11,4.62E-09,88.02818486,201.0925516,160.3395853,513.9259795,609.8599518,495.4804735
ENSG00000277194,SNORD22,126.0401384,2.648506088,0.403855663,6.558051134,5.45E-11,4.65E-09,14.49875986,39.05516499,50.302615,166.2701698,295.6270275,190.4870935
ENSG00000202268,U3,47.11008519,2.902885123,0.442840214,6.555152468,5.56E-11,4.72E-09,8.285005634,13.29537532,11.5276826,71.79848243,87.8611795,89.89278568
ENSG00000100345,MYH9,7255.611252,-1.021512271,0.156628885,-6.521863894,6.94E-11,5.87E-09,9356.878238,9887.60443,9921.142838,4172.814433,4641.137599,5554.089972
ENSG00000108953,YWHAE,1913.5072,-1.097187496,0.16825181,-6.521103667,6.98E-11,5.87E-09,2708.161217,2475.432692,2639.839316,1008.957622,1272.436611,1376.215743
ENSG00000185591,SP1,979.7999545,-1.056828723,0.162085834,-6.520179429,7.02E-11,5.89E-09,1360.812175,1268.877382,1340.355096,582.8903113,607.7926299,718.0721332
ENSG00000134184,GSTM1,62.3721688,2.770834826,0.42521468,6.51631977,7.21E-11,6.01E-09,12.42750845,23.2669068,11.5276826,82.19036805,128.173956,116.6465909
ENSG00000163501,IHH,132.5114055,1.930505972,0.296442922,6.512234991,7.40E-11,6.15E-09,59.03066514,54.84342318,51.35058615,188.9433748,272.8864869,168.013897
ENSG00000187555,USP7,1097.764386,-0.988948787,0.152944945,-6.466044273,1.01E-10,8.33E-09,1480.944757,1457.505519,1440.960326,665.0806794,757.6734655,784.4215703
ENSG00000123136,DDX39A,225.6499184,-1.416443503,0.21928377,-6.459408756,1.05E-10,8.67E-09,350.041488,326.5676562,308.1035169,108.6424405,137.4769044,123.0675042
ENSG00000125944,HNRNPR,1284.263791,-1.12775439,0.174944643,-6.44634995,1.15E-10,9.41E-09,1683.927395,1798.199511,1803.558342,654.6887937,864.1405419,901.0681612
ENSG00000152332,UHMK1,298.2102269,-1.236163537,0.192263151,-6.429539585,1.28E-10,1.05E-08,431.8559187,407.170869,417.092516,173.8279048,189.1599512,170.1542015
ENSG00000120948,TARDBP,1530.198288,-1.206988123,0.187879312,-6.424273694,1.33E-10,1.07E-08,2140.638331,2164.653294,2100.134176,710.4270893,971.6412791,1093.695559
ENSG00000277075,H2AC8,169.619134,-1.599258093,0.248924116,-6.424681231,1.32E-10,1.07E-08,241.3007891,250.1192481,273.5204691,68.96433181,98.19778885,85.61217684
ENSG00000184009,ACTG1,8303.883712,-1.017202248,0.158396654,-6.421867016,1.35E-10,1.09E-08,11672.53731,10677.8483,10996.36123,4606.439478,5729.582564,6140.533384
ENSG00000121068,TBX2,409.8889176,-1.22554536,0.190956011,-6.417945953,1.38E-10,1.11E-08,596.5204056,535.9698174,590.0077551,224.842616,229.4727276,282.5201836
ENSG00000189403,HMGB1,2714.604235,-1.154711603,0.1802017,-6.407884081,1.48E-10,1.18E-08,3690.97001,3763.422175,3784.223808,1324.493057,1716.910813,2007.605547
ENSG00000206808,Y_RNA,230.4943902,1.736140034,0.271047105,6.405307433,1.50E-10,1.20E-08,85.95693345,110.5178073,122.6126241,259.7971404,443.4405412,360.6412949
ENSG00000226086,EIF3LP3,316.8812632,-1.40920238,0.220129304,-6.401702802,1.54E-10,1.22E-08,532.311612,412.9875957,435.9559967,170.9937542,146.7798528,202.2587678
ENSG00000087074,PPP1R15A,485.2419617,1.338270172,0.209227866,6.396232947,1.59E-10,1.26E-08,277.5476887,240.9786776,307.0555457,635.7944563,605.7253081,844.3500941
ENSG00000213467,HMGB1P37,191.6989365,-1.572361564,0.246028209,-6.390980808,1.65E-10,1.30E-08,299.2958285,258.4288577,302.8636611,85.02451867,85.79385763,118.7868954
ENSG00000112081,SRSF3,916.5107099,-1.242195169,0.194588073,-6.383716903,1.73E-10,1.36E-08,1407.415332,1233.146061,1224.030298,431.7356115,548.8739566,653.8630006
ENSG00000094916,CBX5,1933.533699,-1.100127675,0.172667135,-6.371378532,1.87E-10,1.47E-08,2754.764373,2420.589268,2735.204691,1028.796676,1232.123835,1429.723353
ENSG00000082805,ERC1,896.0542308,-1.04949218,0.164790751,-6.368635199,1.91E-10,1.49E-08,1328.707779,1188.274169,1107.705501,534.7097507,601.5906643,615.337521
ENSG00000273544,SNORA44,39.54654171,3.079301323,0.483736672,6.365656149,1.94E-10,1.51E-08,7.24937993,7.478648615,10.47971146,66.13018119,79.59189201,66.34943705
ENSG00000114841,DNAH1,150.2330299,2.072919362,0.326085231,6.356986356,2.06E-10,1.59E-08,60.06629084,60.66014988,52.39855729,354.2688278,197.4292386,176.5751147
ENSG00000092201,SUPT16H,1638.697405,-1.072092389,0.168894459,-6.347706112,2.19E-10,1.68E-08,2303.231566,2054.966447,2304.48855,895.5915966,1065.704424,1208.201846
ENSG00000206602,SNORD58A,133.0984839,2.019604208,0.319578846,6.319580396,2.62E-10,2.01E-08,54.88816232,40.7170869,62.87826875,188.9433748,285.2904181,165.8735926
ENSG00000152601,MBNL1,2617.783998,-1.051725605,0.166447517,-6.318662035,2.64E-10,2.02E-08,3625.72559,3401.954159,3567.29378,1394.402106,1829.579855,1887.748499
ENSG00000232203,SLC25A6P2,45.1953526,3.167902662,0.502342277,6.306263292,2.86E-10,2.18E-08,5.178128521,14.12633627,7.335798021,62.35131369,83.72653576,98.45400337
ENSG00000112739,PRPF4B,788.4287295,-1.142462831,0.181309002,-6.301191984,2.95E-10,2.24E-08,1047.017587,1017.927173,1190.495222,425.1225933,479.618674,570.3911282
ENSG00000206597,SNORA57,71.97421322,2.537542161,0.403199311,6.293518096,3.10E-10,2.35E-08,14.49875986,15.78825819,33.53507667,107.6977236,143.67887,116.6465909
ENSG00000110958,PTGES3,2638.057536,-1.012154814,0.161040933,-6.285077949,3.28E-10,2.47E-08,3727.216909,3385.33494,3468.784493,1499.265679,1756.189929,1991.553264
ENSG00000252947,SCARNA1,43.80001886,3.110666256,0.495125332,6.282583531,3.33E-10,2.50E-08,6.213754225,13.29537532,7.335798021,66.13018119,100.2651107,69.55989368
ENSG00000185187,SIGIRR,801.1287573,1.021764898,0.162698581,6.28010945,3.38E-10,2.53E-08,490.8865838,521.0125202,574.2881879,1012.736489,1057.435137,1150.413626
ENSG00000226950,DANCR,173.5530113,1.545257105,0.246071566,6.279706065,3.39E-10,2.53E-08,78.70755352,100.5462758,85.93363396,223.8978992,271.852826,280.3798791
ENSG00000173744,AGFG1,714.5415522,-1.027661808,0.163686407,-6.278235488,3.42E-10,2.54E-08,943.4550165,954.7741399,977.7570791,422.2884427,480.6523349,508.3223
ENSG00000172757,CFL1,2691.5632,-0.950022547,0.151510322,-6.270348657,3.60E-10,2.67E-08,3531.483651,3632.961305,3476.120291,1647.586228,1785.132435,2076.095288
ENSG00000291046,ENSG00000291046,393.7077268,1.802929486,0.287626224,6.268307044,3.65E-10,2.69E-08,149.1301014,220.2046537,156.1477007,495.031642,885.8474215,455.8848417
ENSG00000099204,ABLIM1,163.5176012,-1.65103011,0.263683941,-6.261398046,3.82E-10,2.80E-08,245.4432919,242.6405995,255.7049596,63.29603056,72.35626547,101.66446
ENSG00000109991,P2RX3,64.67395639,2.649329733,0.423781993,6.251633562,4.06E-10,2.97E-08,17.60563697,9.140570529,27.24724979,124.7026274,102.3324326,107.015221
ENSG00000206337,HCP5,231.0508799,2.118632399,0.339247651,6.245090843,4.24E-10,3.09E-08,49.7100338,118.8274169,90.12551854,243.7369535,455.8444724,428.0608842
ENSG00000105926,PALS2,782.6125195,-1.077168003,0.172581713,-6.241495595,4.33E-10,3.15E-08,1007.66381,1059.47522,1118.185213,430.7908946,551.9749394,527.5850398
ENSG00000101057,MYBL2,238.160707,-1.465352874,0.234851891,-6.23947657,4.39E-10,3.18E-08,328.2933482,304.9626713,416.0445449,134.1497961,108.5343982,136.9794829
ENSG00000183337,BCOR,930.5670695,-1.031324951,0.16547776,-6.232408202,4.59E-10,3.31E-08,1299.710259,1183.288403,1265.949144,573.4431426,565.4125316,695.5989368
ENSG00000251791,SCARNA6,186.1865967,1.534880605,0.246373782,6.229886133,4.67E-10,3.36E-08,85.95693345,94.72954912,105.8450857,229.5662004,284.2567572,316.7650543
ENSG00000230581,ACTG1P14,928.1727125,-1.051559415,0.168966377,-6.22348323,4.86E-10,3.48E-08,1349.420293,1176.640715,1230.318125,535.6544676,597.4560206,679.5466537
ENSG00000197694,SPTAN1,5552.247376,-0.906672767,0.145723058,-6.221889512,4.91E-10,3.49E-08,7308.410595,7314.949306,7101.052484,3451.995458,3829.713765,4307.362647
ENSG00000275740,ENSG00000275740,312.3077766,-1.356542869,0.218009533,-6.222401602,4.90E-10,3.49E-08,482.6015782,420.4662444,444.3397658,162.4913023,148.8471747,215.1005943
ENSG00000165731,RET,1126.299085,-1.11970438,0.180096253,-6.217255279,5.06E-10,3.59E-08,1589.685456,1518.165669,1519.558161,567.7748413,752.5051609,810.1052233
ENSG00000120738,EGR1,205.8767863,-1.530555588,0.246224299,-6.216102928,5.10E-10,3.59E-08,307.5808342,273.3861549,336.3987378,84.07980179,106.4670763,127.348113
ENSG00000170515,PA2G4,2404.01865,-1.053291024,0.169448101,-6.216009599,5.10E-10,3.59E-08,3326.429762,3184.242388,3222.511273,1359.447582,1452.293614,1879.187282
ENSG00000009954,BAZ1B,1361.225473,-1.073595412,0.17273129,-6.215407825,5.12E-10,3.59E-08,1905.551296,1747.510893,1883.204149,755.7734993,837.2653576,1038.047644
ENSG00000102974,CTCF,679.085196,-1.177657037,0.189679478,-6.20866868,5.34E-10,3.73E-08,994.2006761,959.7599056,870.8640222,337.263924,436.2049147,476.2177337
ENSG00000229349,ACTG1P9,215.5519929,-1.484835367,0.239295028,-6.205040611,5.47E-10,3.81E-08,326.2220968,277.5409597,348.9743916,99.19527178,104.3997545,136.9794829
ENSG00000156026,MCU,419.2805622,2.391624035,0.386707633,6.184579335,6.23E-10,4.32E-08,103.5625704,167.8541134,130.9963932,1281.036081,434.1375928,398.0966223
ENSG00000150672,DLG2,304.0706184,1.395384397,0.225647621,6.183909193,6.25E-10,4.33E-08,185.3770011,171.1779572,145.6679893,352.379394,477.5513521,492.2700168
ENSG00000177469,CAVIN1,148.2994297,-1.617109686,0.261527562,-6.183324139,6.28E-10,4.33E-08,212.3032694,197.7687078,260.9448153,64.24074744,78.55823108,75.98080695
ENSG00000168148,H3-4,90.73764885,-1.909790526,0.309495708,-6.170652704,6.80E-10,4.67E-08,164.664487,131.2918312,134.1403067,40.62282559,34.11081086,39.59563179
ENSG00000212588,SNORA26,40.80646865,2.88862038,0.468159257,6.17016611,6.82E-10,4.67E-08,12.42750845,7.478648615,9.431740313,66.13018119,73.3899264,75.98080695
ENSG00000089280,FUS,1592.733804,-0.950004613,0.153984594,-6.169478304,6.85E-10,4.68E-08,2065.037654,2108.147948,2123.189541,966.4453622,1084.310321,1209.271998
ENSG00000137449,CPEB2,780.3119975,-1.110309752,0.180032229,-6.167283273,6.95E-10,4.72E-08,1077.050732,1055.320416,1066.834626,402.4493884,533.3690426,546.8477796
ENSG00000010244,ZNF207,826.8679937,-1.123425275,0.182203113,-6.165785304,7.01E-10,4.75E-08,1184.755806,1080.249244,1134.952751,438.3486296,506.4938583,616.4076732
ENSG00000204103,MAFB,196.040616,-1.62227859,0.263306191,-6.161186655,7.22E-10,4.88E-08,311.723337,265.0765454,311.2474303,108.6424405,67.18796079,112.3659821
ENSG00000275084,SNORD91B,392.0820682,1.666919992,0.270642249,6.159127037,7.31E-10,4.92E-08,155.3438556,174.501801,233.6975655,413.7859908,787.6496327,587.5135636
ENSG00000113810,SMC4,2621.572333,-1.167607202,0.18962249,-6.157535445,7.39E-10,4.96E-08,3753.107552,3772.562746,3357.699551,1232.855521,1686.934646,1926.273979
ENSG00000115875,SRSF7,503.2566042,-1.115548894,0.181850281,-6.134435908,8.55E-10,5.72E-08,754.9711384,629.8684056,681.1812448,287.1939297,344.2090914,322.1158154
ENSG00000140416,TPM1,723.5874557,-1.063523512,0.173606074,-6.126073182,9.01E-10,6.00E-08,994.2006761,946.4645303,995.5725886,432.6803283,428.9692881,543.6373229
ENSG00000112715,VEGFA,840.7445087,1.148910714,0.187713315,6.120560585,9.32E-10,6.20E-08,538.5253662,509.3790668,519.7936883,918.2648016,1279.672238,1278.831892
ENSG00000159176,CSRP1,387.8035477,-1.205362908,0.197361894,-6.107374043,1.01E-09,6.71E-08,547.8459975,526.8292469,548.0889093,220.1190317,205.6985261,278.2395747
ENSG00000185950,IRS2,890.5836979,-1.040960433,0.170502242,-6.105259505,1.03E-09,6.77E-08,1172.328297,1134.261707,1289.004509,512.9812626,576.7828019,658.1436095
