gene_id,Gene_symbol,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
g2148,Casp7,192.2040351,194.0308158,246.679382,179.8316315,163.2881823,186.7408946
g2149,Casp8,43.24590791,33.77864404,65.06897084,80.19518701,80.06388294,80.17679712
g2150,Casp8ap2,1593.371451,1556.174276,1392.670212,1117.872304,1147.231165,1144.802875
g2151,Casp9,135.5038448,141.3989751,174.8121605,296.4791762,204.3735959,331.8710463
g2152,Cass4,0,2.356649584,2.913536008,31.59204337,12.64166573,22.32771565
g2153,Cast,221.9956606,216.8117618,184.5239472,121.5078591,133.7909623,102.5045128
g2154,Castor1,16.33734299,13.35434764,13.59650137,21.87141464,29.49722003,19.28302715
g2155,Castor2,152.8022079,123.3313282,152.4750511,291.6188618,285.490951,250.679353
g2156,Casz1,158.568329,170.4643199,145.6768004,235.7252467,200.1597074,200.9494409
g2157,Cat,200.8532167,166.5365706,177.7256965,426.4925855,426.6562183,471.9267172
g2158,Catsper2,31.7136658,32.20754432,14.56768004,51.03330082,61.10138435,89.31086261
g2159,Catsperd,7.688161405,8.641048476,4.855893346,21.87141464,23.17638717,9.134065494
g2160,Catspere2,22.10346404,21.99539612,10.68296536,35.23727914,23.17638717,10.14896166
g2161,Catsperg1,41.32386755,32.20754432,58.27072015,108.1419946,154.8604052,151.2195287
g2162,Catsperg2,0,0,0,4.860314364,2.106944288,7.104273162
g2163,Catsperz,78.80365441,44.7763421,59.24189882,102.0666016,86.38471581,98.44492811
g2164,Cav2,2.883060527,6.284398891,3.884714677,3.645235773,6.320832864,1.014896166
g2165,Cavin1,698.6616677,630.7965387,718.6722152,257.5966613,228.6034552,256.76873
g2166,Cavin2,4176.593684,4194.83626,4125.566987,1432.577659,1216.760326,1517.269768
g2167,Cavin3,7.688161405,25.13759557,6.798250685,65.61424392,65.31527293,72.05762779
g2168,Cavin4,71.115493,77.76943628,61.18425616,40.0975935,35.8180529,33.49157348
g2169,Cbarp,180.671793,205.0285138,168.9850884,375.4592846,384.5173326,400.8839856
g2170,Cbfa2t2,1098.446061,1129.620701,1107.143683,958.6970083,889.1304895,938.7789536
g2171,Cbfa2t3,576.6121054,509.8218601,634.179671,120.2927805,129.5770737,110.6236821
g2172,Cbfb,1835.548536,1774.557137,1829.700613,998.7946018,1059.792977,1103.192132
g2173,Cbl,2488.081235,2245.887054,2285.183409,1562.591068,1523.32072,1425.929113
g2174,Cblb,599.6765896,537.3161052,635.1508497,671.9384608,730.0561958,709.4124201
g2175,Cbll1,596.7935291,607.2300429,546.7735908,443.5036857,468.7951041,499.3289137
g2176,Cbln3,6.72714123,0.785549861,0,8.505550137,1.053472144,4.059584664
g2177,Cbln4,4.805100878,12.56879778,15.53885871,20.65633605,27.39027574,23.34261182
g2178,Cbr1,158.568329,178.3198185,186.4663045,249.0911112,193.8388745,238.500599
g2179,Cbr2,1.922040351,6.284398891,5.827072015,2.430157182,5.26736072,3.044688498
g2180,Cbr3,98.02405792,99.7648324,101.9737603,159.1752954,145.3791559,173.5472444
g2181,Cbr4,95.14099739,72.27058725,106.8296536,148.2395881,122.2027687,127.8769169
g2182,Cbs,92.25793687,113.11918,147.6191577,108.1419946,112.7215194,80.17679712
g2183,Cbx1,1362.726609,1413.989751,1323.716526,872.4264284,828.0291052,982.4194887
g2184,Cbx2,922.5793687,813.0441066,919.7061997,928.3200435,869.1145188,813.9467252
g2185,Cbx3,4593.67644,4637.886382,4226.569568,3345.111361,3333.185864,3622.164417
g2186,Cbx3-ps5,24.02550439,21.99539612,11.65414403,6.075392955,10.53472144,8.119169328
g2187,Cbx4,600.6376098,680.28618,578.8224869,996.3644446,1077.702003,1045.343051
g2188,Cbx5,11044.04386,10520.86929,10842.23866,5625.813876,5655.038469,5679.358945
g2189,Cbx6,2578.417131,2754.923364,2669.770162,1765.509193,1584.422105,1545.686861
g2190,Cbx7,910.0861064,931.6621357,1015.852888,986.6438159,1036.61659,1042.298363
g2191,Cbx8,323.8637992,431.2668739,398.1832544,425.2775069,606.7999549,465.8373402
g2192,Cby1,251.787286,245.8771066,246.679382,205.3482819,171.7159595,188.7706869
g2193,Cc2d1a,260.4364676,309.5066454,300.0942088,204.1332033,208.5874845,186.7408946
g2194,Cc2d1b,289.2670729,292.2245485,296.2094941,328.0712196,255.993731,351.1540735
g2195,Cc2d2a,56.70019037,61.27288919,90.31961624,172.5411599,109.561103,165.4280751
g2196,Ccar1,2721.609138,2905.748937,2786.311602,2911.328304,2705.316466,2826.485822
g2197,Ccar2,836.0875528,857.0348988,740.0381459,716.8963687,651.045785,761.1721245
g2198,Ccdc102a,23.06448422,29.85089473,15.53885871,20.65633605,7.374305008,18.26813099
g2199,Ccdc103,0,0.785549861,0,2.430157182,9.481249296,1.014896166
g2200,Ccdc106,99.94609827,119.4035789,125.2820483,148.2395881,171.7159595,187.7557907
g2201,Ccdc107,50.93406931,62.84398891,70.89604285,81.4102656,101.1333258,117.7279553
g2202,Ccdc110,5.766121054,24.3520457,16.51003738,0,0,0
g2203,Ccdc112,556.4306817,688.1416786,653.6032444,540.709973,593.1048171,641.4143769
g2204,Ccdc115,299.8382948,242.7349072,254.4488113,232.0800109,283.3840067,291.2751997
g2205,Ccdc116,53.81712984,32.99309418,44.67421878,29.16188618,31.60416432,32.47667731
g2206,Ccdc117,522.7949756,596.2323448,591.4478096,752.1336478,803.7992459,920.5108226
g2207,Ccdc12,184.5158737,227.02391,202.0051632,123.9380163,116.935408,126.8620208
g2208,Ccdc120,65.34937195,77.76943628,76.72311487,128.7983306,110.6145751,97.43003194
g2209,Ccdc121rt3,0,3.142199446,0,3.645235773,6.320832864,2.029792332
g2210,Ccdc122,24.98652457,18.85319667,21.36593072,34.02220055,25.28333146,36.53626198
g2211,Ccdc124,1125.354626,1209.746787,1284.869379,550.4306017,535.1638492,657.6527156
g2212,Ccdc125,3.844080703,3.142199446,2.913536008,1.215078591,3.160416432,0
g2213,Ccdc126,161.4513895,147.6833739,151.5038724,116.6475447,87.43818795,89.31086261
g2214,Ccdc127,676.5582037,611.9433421,575.9089508,727.832076,572.0353742,680.9953274
g2215,Ccdc13,1.922040351,0,0,1.215078591,7.374305008,3.044688498
g2216,Ccdc134,115.3224211,203.4574141,134.993835,77.76502983,69.5291615,87.28107028
g2217,Ccdc136,672.714123,615.8710914,660.4014951,1189.561941,1206.225605,1151.907148
g2218,Ccdc137,398.8233729,397.4882299,349.6243209,425.2775069,410.8541362,444.5245207
g2219,Ccdc138,70.15447282,80.12608587,100.0314029,43.74282928,54.78055149,72.05762779
g2220,Ccdc14,202.7752571,203.4574141,183.5527685,195.6276532,209.6409567,206.0239217
g2221,Ccdc142,25.94754474,14.13989751,19.42357338,25.51665041,13.69513787,24.35750799
g2222,Ccdc146,3.844080703,4.713299169,1.942357338,3.645235773,3.160416432,2.029792332
g2223,Ccdc148,0,2.356649584,0,1.215078591,3.160416432,4.059584664
g2224,Ccdc15,301.7603352,282.0124003,329.2295689,298.9093334,337.1110861,295.3347843
g2225,Ccdc150,0.961020176,1.571099723,0,0,3.160416432,5.07448083
g2226,Ccdc157,50.93406931,28.27979501,34.96243209,65.61424392,40.03194147,52.77460063
g2227,Ccdc159,6.72714123,11.78324792,10.68296536,15.79602168,13.69513787,37.55115814
g2228,Ccdc162,0,0.785549861,0,4.860314364,8.427777152,1.014896166
g2229,Ccdc163,23.06448422,19.63874654,34.96243209,23.08649323,25.28333146,46.68522364
g2230,Ccdc167,98.02405792,90.33823406,74.78075753,70.47455828,104.2937423,77.13210862
g2231,Ccdc168,16.33734299,21.99539612,48.55893346,35.23727914,46.35277434,40.59584664
g2232,Ccdc169,3.844080703,4.713299169,4.855893346,4.860314364,5.26736072,8.119169328
g2233,Ccdc17,139.3479255,226.2383601,131.1091203,201.7030461,274.9562296,179.6366214
g2234,Ccdc170,1.922040351,2.356649584,0,3.645235773,2.106944288,1.014896166
g2235,Ccdc171,16.33734299,26.70869529,12.6253227,13.3658645,15.80208216,24.35750799
g2236,Ccdc174,495.8864107,585.2346468,487.5316919,573.517095,543.5916263,625.1760383
g2237,Ccdc177,19.22040351,53.41739058,30.10653875,54.6785366,51.62013506,39.58095048
g2238,Ccdc18,111.4783404,121.7602285,92.26197358,369.3838917,353.9666404,356.2285543
g2239,Ccdc181,163.3734299,169.6787701,205.8898779,284.3283903,280.2235903,289.2454073
g2240,Ccdc183,4.805100878,1.571099723,5.827072015,4.860314364,5.26736072,5.07448083
g2241,Ccdc184,43.24590791,59.70178947,45.64539745,177.4014743,196.9992909,202.9792332
g2242,Ccdc186,906.2420257,888.4568933,953.6974532,1195.637334,1191.476995,1163.071006
g2243,Ccdc187,0,3.927749307,2.913536008,4.860314364,3.160416432,3.044688498
g2244,Ccdc191,175.8666921,164.9654709,178.6968751,266.1022114,211.7479009,261.8432108
g2245,Ccdc194,3.844080703,3.927749307,6.798250685,14.58094309,6.320832864,7.104273162
g2246,Ccdc22,238.3330036,251.3759557,259.3047047,185.9070244,143.2722116,183.6962061
g2247,Ccdc24,13.45428246,16.49654709,19.42357338,14.58094309,12.64166573,6.089376996
g2248,Ccdc25,706.3498291,785.5498614,854.6372289,505.4726939,476.1694091,538.9098642
g2249,Ccdc28a,44.20692808,40.06304293,57.29954148,116.6475447,142.2187394,160.3535942
g2250,Ccdc28b,49.97304914,21.99539612,44.67421878,30.37696478,21.06944288,33.49157348
g2251,Ccdc30,14.41530264,10.99769806,8.740608023,29.16188618,29.49722003,39.58095048
g2252,Ccdc32,80.72569476,122.5457784,107.8008323,128.7983306,104.2937423,117.7279553
g2253,Ccdc33,15.37632281,29.06534487,16.51003738,7.290471546,9.481249296,8.119169328
g2254,Ccdc34,1015.798326,996.8627742,992.5445999,889.4375286,685.8103657,841.3489217
g2255,Ccdc38,172.0226114,175.1776191,168.0139098,167.6808456,274.9562296,271.9921725
g2256,Ccdc39,0,3.142199446,13.59650137,1.215078591,0,2.029792332
g2257,Ccdc40,304.6433957,260.802554,217.5440219,287.9736261,258.1006753,295.3347843
g2258,Ccdc43,543.9374194,602.5167437,597.2748816,390.0402277,359.2340011,344.0498003
g2259,Ccdc47,2664.908947,2894.751239,2883.429469,3527.37315,3285.779617,3690.16246
g2260,Ccdc50,1824.016293,1843.685525,1658.773167,1505.482374,1478.021418,1528.433626
g2261,Ccdc51,90.33589651,85.6249349,63.1266135,93.56105151,81.11735509,85.25127795
g2262,Ccdc57,164.33445,120.1891288,166.0715524,131.2284878,110.6145751,111.6385783
g2263,Ccdc59,419.9658168,436.765723,393.327361,346.2973984,307.613866,380.5860623
g2264,Ccdc6,2801.373812,2763.564413,2782.426887,2041.332033,2051.110264,2059.224321
g2265,Ccdc61,105.7122193,127.2590776,72.83840019,97.20628728,95.8659651,153.2493211
g2266,Ccdc62,7.688161405,14.92544737,18.45239472,2.430157182,10.53472144,19.28302715
g2267,Ccdc63,0,4.713299169,1.942357338,20.65633605,7.374305008,6.089376996
g2268,Ccdc65,1.922040351,1.571099723,2.913536008,7.290471546,2.106944288,1.014896166
g2269,Ccdc66,171.0615913,175.963169,177.7256965,128.7983306,156.9673495,147.1599441
g2270,Ccdc69,9.610201757,4.713299169,12.6253227,2.430157182,13.69513787,20.29792332
g2271,Ccdc71,294.0721738,282.0124003,269.0164914,246.660954,226.496511,253.7240415
g2272,Ccdc71l,248.9042255,221.5250609,194.2357338,206.5633605,176.9833202,186.7408946
g2273,Ccdc74a,5.766121054,4.713299169,9.711786692,3.645235773,4.213888576,0
g2274,Ccdc77,126.8546632,153.9677728,118.4837976,149.4546667,141.1652673,160.3535942
g2275,Ccdc7b,0,0,0,6.075392955,15.80208216,18.26813099
g2276,Ccdc8,32.67468597,40.06304293,65.06897084,52.24837941,45.29930219,51.75970447
g2277,Ccdc80,5.766121054,6.284398891,11.65414403,10.93570732,17.90902645,18.26813099
g2278,Ccdc82,346.9282834,421.0547257,411.7797557,339.0069269,325.5228925,351.1540735
g2279,Ccdc85a,4.805100878,7.069948753,7.769429354,15.79602168,11.58819358,5.07448083
g2280,Ccdc85b,107.6342597,124.902428,106.8296536,69.25947969,72.68957794,89.31086261
g2281,Ccdc85c,591.9884282,672.4306814,708.9604285,639.1313389,633.1367585,610.967492
g2282,Ccdc86,452.6405027,441.4790221,517.6382307,330.5013768,311.8277546,274.0219648
g2283,Ccdc87,5.766121054,7.855498614,2.913536008,0,3.160416432,1.014896166
g2284,Ccdc88a,2339.123108,2380.21608,2018.109275,1535.859339,1376.888092,1429.988698
g2285,Ccdc88b,19.22040351,20.4242964,18.45239472,87.48565855,74.79652222,85.25127795
g2286,Ccdc88c,123.0105825,157.8955221,121.3973337,171.3260813,200.1597074,133.9662939
g2287,Ccdc89,0,5.49884903,10.68296536,1.215078591,5.26736072,9.134065494
g2288,Ccdc9,363.2656264,421.8402756,433.1456865,195.6276532,246.5124817,248.6495607
g2289,Ccdc90b,231.6058623,262.3736537,274.8435634,177.4014743,211.7479009,244.589976
g2290,Ccdc91,544.8984396,553.0271024,556.4853775,493.321908,429.8166348,529.7757987
g2291,Ccdc92,1448.257405,1465.836041,1446.085038,810.4574202,846.9916038,832.2148562
g2292,Ccdc92b,362.3046062,378.6350332,389.4426464,375.4592846,353.9666404,306.4986421
g2293,Ccdc93,489.1592694,477.6143158,500.1570146,549.2155231,562.5541249,590.6695686
g2294,Ccdc96,64.38835177,59.70178947,54.38600548,61.96900814,48.45971862,42.62563897
g2295,Ccdc97,305.6044159,298.5089473,342.8260702,320.780748,347.6458075,317.6625
g2296,Ccdc9b,212.3854588,155.5388726,211.7169499,207.7784391,123.2562408,167.4578674
g2297,Cchcr1,221.9956606,294.581198,245.7082033,260.0268185,245.4590096,280.1113418
g2298,Ccin,1.922040351,0.785549861,0,2.430157182,9.481249296,9.134065494
g2299,Ccl17,148.9581272,223.8817105,134.993835,182.2617887,352.9131682,191.8153754
g2300,Ccl2,7.688161405,6.284398891,2.913536008,0,11.58819358,1.014896166
g2301,Ccl21b,23.06448422,19.63874654,62.15543483,18.22617887,7.374305008,12.17875399
g2302,Ccl25,201.8142369,241.9493573,165.1003738,154.3149811,163.2881823,158.3238019
g2303,Ccl27a,0,5.49884903,0,0,7.374305008,3.044688498
g2304,Ccl27b,1.922040351,3.142199446,0.971178669,7.290471546,0,0
g2305,Ccl28,16.33734299,10.99769806,14.56768004,49.81822223,23.17638717,26.38730032
g2306,Ccm2,373.8368483,340.9286399,355.4513929,339.0069269,266.5284524,357.2434504
g2307,Ccn1,127.8156834,90.33823406,77.69429354,49.81822223,49.51319077,50.7448083
g2308,Ccn2,0.961020176,5.49884903,15.53885871,2.430157182,2.106944288,3.044688498
g2309,Ccn4,291.1891132,317.362144,227.2558086,530.9893443,552.0194035,624.1611421
g2310,Ccn5,4.805100878,3.927749307,10.68296536,0,3.160416432,1.014896166
g2311,Ccn6,6.72714123,1.571099723,6.798250685,2.430157182,9.481249296,7.104273162
g2312,Ccna1,10.57122193,7.069948753,8.740608023,10.93570732,20.01597074,11.16385783
g2313,Ccna2,2859.035023,3005.51377,2906.737757,1784.95045,1787.742228,1858.27488
g2314,Ccnb1,2269.929655,2137.481173,2478.447964,2134.893084,2174.366505,2195.220407
g2315,Ccnb1-ps,103.790179,93.48043351,92.26197358,72.90471546,73.74305008,81.19169328
g2316,Ccnb2,179.7107729,208.1707133,188.4086618,306.1998049,301.2930332,306.4986421
g2317,Ccnc,163.3734299,241.1638075,173.8409818,233.2950895,229.6569274,251.6942492
g2318,Ccnd1,3946.909862,3851.550971,3808.962741,3602.708022,3437.479606,3632.313378
g2319,Ccnd2,0.961020176,1.571099723,0,20.65633605,12.64166573,15.22344249
g2320,Ccnd3,392.0962317,395.9171302,373.9037876,245.4458754,223.3360945,222.2622604
g2321,Ccndbp1,206.6193378,217.5973116,176.7545178,184.6919458,169.6090152,177.6068291
g2322,Ccne1,757.2838984,769.0533143,705.0757139,580.8075665,470.9020484,493.2395367
g2323,Ccne2,1244.521128,1127.264051,1017.795245,786.1558484,695.291615,821.0509983
g2324,Ccnf,1168.600534,1043.995766,1161.529688,748.4884121,729.0027237,804.8126597
g2325,Ccng1,423.8098975,369.2084349,396.240897,216.2839892,198.0527631,156.2940096
g2326,Ccng2,74.9595737,53.41739058,103.9161176,218.7141464,240.1916488,254.7389377
g2327,Ccnh,837.048573,919.0933379,978.9480986,837.1891492,811.1735509,854.5425718
g2328,Ccni,1406.933537,1333.863665,1426.661465,2025.536011,2146.976229,2223.6375
g2329,Ccnj,235.449943,142.1845249,149.5615151,155.5300597,142.2187394,165.4280751
g2330,Ccnjl,56.70019037,58.91623961,53.41482681,298.9093334,332.8971975,338.9753195
g2331,Ccnk,611.2088317,699.9249265,629.3237777,515.1933226,548.858987,470.911821
g2332,Ccnl1,517.0288545,515.3207091,508.8976227,513.978244,442.4583005,459.7479632
g2333,Ccnl2,380.5639896,362.1384861,348.6531422,385.1799134,377.1430276,452.6436901
g2334,Ccno,0.961020176,3.927749307,2.913536008,3.645235773,2.106944288,11.16385783
g2335,Ccnq,90.33589651,76.98388642,94.20433091,78.98010842,66.36874507,81.19169328
g2336,Ccnt1,1753.861821,1742.349593,1827.758255,1725.411599,1650.79085,1654.280751
g2337,Ccnt2,263.3195281,250.5904058,240.85231,365.7386559,306.5603939,358.2583466
g2338,Ccny,727.492273,743.9157188,767.2311487,743.6280977,741.6443894,753.0529552
g2339,Ccnyl1,477.6270273,489.3975637,452.5692599,275.8228402,239.1381767,282.1411342
g2340,Ccp110,1151.30217,1032.212518,1186.780334,720.5416045,647.8853686,667.8016773
g2341,Ccpg1,649.6496388,647.2930858,721.5857512,891.8676858,804.852718,862.6617411
g2342,Ccr10,0.961020176,1.571099723,0.971178669,4.860314364,15.80208216,9.134065494
g2343,Ccr2,8.649181581,1.571099723,0.971178669,18.22617887,7.374305008,9.134065494
g2344,Ccr4,18.25938334,16.49654709,25.2506454,1.215078591,7.374305008,5.07448083
g2345,Ccs,34.59672632,76.19833656,74.78075753,48.60314364,51.62013506,95.40023961
g2346,Ccsap,349.8113439,341.7141897,383.6155743,278.2529973,305.5069218,338.9753195
g2347,Ccser2,424.7709177,394.3460304,328.2583902,603.8940597,588.8909285,636.3398961
g2348,Cct2,9541.008304,9712.538487,9433.058414,7473.948413,7423.818199,7707.121485
g2349,Cct3,5772.848195,5897.12281,5685.27993,3548.029486,3356.362251,3638.402755
g2350,Cct4,4024.752496,3623.741511,3829.357493,2865.155318,2608.397029,2770.666533
g2351,Cct5,10446.28931,9956.058944,10253.70439,7213.921595,7243.674462,7367.131269
g2352,Cct6a,7250.897226,7428.94504,7109.027859,5196.891134,5066.147541,5084.629792
g2353,Cct7,11450.55539,10844.51584,11224.88306,7783.793454,7665.06332,7555.901956
g2354,Cct8,4973.279409,4930.89648,4721.87069,3253.980467,3180.432403,3456.736342
g2355,Ccz1,1481.893111,1505.113535,1475.220399,1034.031881,947.0714575,1050.417532
g2356,Cd151,1807.67895,1735.279644,1764.631642,1863.930559,1853.057501,1819.708826
g2357,Cd160,6.72714123,2.356649584,0.971178669,6.075392955,4.213888576,3.044688498
g2358,Cd164,1503.035555,1650.440259,1602.444804,2625.784835,2424.039403,2718.906829
g2359,Cd1d1,15.37632281,8.641048476,3.884714677,34.02220055,29.49722003,19.28302715
g2360,Cd200r2,1.922040351,0.785549861,4.855893346,0,4.213888576,9.134065494
g2361,Cd200r3,2.883060527,4.713299169,5.827072015,2.430157182,1.053472144,2.029792332
g2362,Cd248,334.4350211,304.0077964,342.8260702,441.0735285,361.3409454,369.4222044
g2363,Cd24a,6258.163384,6197.202857,5967.892922,3251.55031,3307.902532,3545.032308
g2364,Cd274,24.98652457,45.56189196,34.96243209,70.47455828,66.36874507,83.22148562
g2365,Cd276,429.5760185,457.9755692,404.0103264,585.6678809,510.9339898,549.0588258
g2366,Cd2ap,1397.323335,1442.269546,1372.27546,1070.484239,1062.953393,1030.119609
g2367,Cd2bp2,838.9706134,859.3915484,827.4442262,698.6701898,841.7242431,786.5445287
g2368,Cd300lb,2.883060527,3.142199446,0.971178669,1.215078591,6.320832864,3.044688498
g2369,Cd300ld3,20.18142369,14.92544737,26.22182407,34.02220055,37.92499718,38.56605431
g2370,Cd302,0.961020176,3.142199446,0,9.720628728,1.053472144,2.029792332
g2371,Cd320,175.8666921,149.2544737,85.46372289,142.1641952,147.4861002,166.4429712
g2372,Cd3e,38.44080703,34.5641939,27.19300274,52.24837941,42.13888576,50.7448083
g2373,Cd40,78.80365441,131.9723767,117.512619,153.0999025,135.8979066,143.1003594
g2374,Cd44,1.922040351,3.142199446,0,10.93570732,9.481249296,10.14896166
g2375,Cd46,0.961020176,0,0.971178669,1.215078591,4.213888576,9.134065494
g2376,Cd47,1729.836316,1853.897673,1663.62906,1489.686353,1454.845031,1513.210184
g2377,Cd59a,13.45428246,23.56649584,9.711786692,131.2284878,83.22429938,94.38534344
g2378,Cd59b,0,0.785549861,0,2.430157182,5.26736072,2.029792332
g2379,Cd63,1901.858928,2018.863144,1839.412399,1364.533258,1425.347811,1405.63119
g2380,Cd74,543.9374194,457.9755692,494.3299426,1253.961106,1098.771446,1207.726438
g2381,Cd80,2.883060527,3.142199446,5.827072015,4.860314364,13.69513787,9.134065494
g2382,Cd81,1140.730949,1041.639116,1249.906947,991.5041303,982.8895104,1011.851478
g2383,Cd82,52.85610966,45.56189196,67.98250685,177.4014743,125.3631851,165.4280751
g2384,Cd83,0.961020176,0.785549861,3.884714677,10.93570732,7.374305008,11.16385783
g2385,Cd84,0.961020176,2.356649584,1.942357338,2.430157182,5.26736072,1.014896166
g2386,Cd86,4.805100878,2.356649584,0,7.290471546,6.320832864,11.16385783
g2387,Cd9,1368.49273,1476.04819,1422.77675,1720.551285,1671.860293,1650.221166
g2388,Cda,3.844080703,1.571099723,8.740608023,0,1.053472144,3.044688498
g2389,Cdadc1,395.9403124,333.0731412,344.7684276,404.6211708,352.9131682,351.1540735
g2390,Cdan1,148.9581272,172.8209695,193.2645552,189.5522602,195.9458188,134.9811901
g2391,Cdc123,843.7757142,926.9488365,825.5018688,608.7543741,668.9548114,686.0698083
g2392,Cdc14a,215.2685194,186.1753172,159.2733018,156.7451382,108.5076308,114.6832668
g2393,Cdc14b,16.33734299,23.56649584,24.27946673,64.39916532,50.56666291,57.84908146
g2394,Cdc16,1603.942673,1467.407141,1491.730436,1329.295979,1309.465875,1261.515934
g2395,Cdc20,303.6823755,351.1407881,349.6243209,383.9648348,335.0041418,329.841254
g2396,Cdc23,357.4995054,412.4136773,469.0792972,427.707664,347.6458075,357.2434504
g2397,Cdc25a,839.9316335,908.8811897,977.9769199,614.8297671,702.6659201,665.7718849
g2398,Cdc25b,596.7935291,652.7919349,585.6207375,684.0892468,651.045785,723.6209664
g2399,Cdc25c,98.9850781,55.77404016,83.52136555,82.62534419,80.06388294,107.5789936
g2400,Cdc26,115.3224211,187.7464169,171.8986245,264.8871328,200.1597074,195.87496
g2401,Cdc27,1777.887325,1676.363404,1714.130351,1369.393572,1363.192954,1292.977716
g2402,Cdc34,895.6708037,893.1701925,933.3027011,662.2178321,590.9978728,695.2038737
g2403,Cdc37,2697.583633,2825.622852,2715.415559,2058.343133,1959.458188,1993.25607
g2404,Cdc37l1,1735.602437,1565.600874,1781.141679,1940.48051,2163.831784,1968.898562
g2405,Cdc40,384.4080703,419.483626,342.8260702,438.6433714,457.2069105,421.1819089
g2406,Cdc42,4190.047966,3786.350332,3692.4213,2528.578548,2522.012313,2581.895846
g2407,Cdc42bpa,4006.493112,4194.83626,4029.420299,4783.764413,4636.330906,4741.594888
g2408,Cdc42bpb,1688.512449,1629.230413,1615.070127,1396.125301,1483.288779,1375.184305
g2409,Cdc42bpg,150.8801676,167.3221205,148.5903364,127.5832521,136.9513787,129.9067093
g2410,Cdc42ep1,1050.395052,1049.494615,1157.644974,1383.974515,1273.647822,1280.798962
g2411,Cdc42ep2,13.45428246,18.85319667,16.51003738,3.645235773,4.213888576,15.22344249
g2412,Cdc42ep4,114.3614009,114.6902798,103.9161176,267.31729,307.613866,288.2305112
g2413,Cdc42ep5,13.45428246,11.78324792,12.6253227,8.505550137,1.053472144,3.044688498
g2414,Cdc42se1,705.3888089,678.7150803,654.5744231,380.319599,463.5277434,439.4500399
g2415,Cdc42se2,1103.251162,1182.252541,1216.886873,1004.869995,1043.990895,1013.88127
g2416,Cdc45,570.8459844,530.2461565,594.3613456,362.0934201,415.0680247,482.0756789
g2417,Cdc5l,2093.101943,2141.408922,2253.134513,1185.916705,1137.749916,1111.311302
g2418,Cdc5lrt4,9.610201757,9.426598337,9.711786692,14.58094309,0,5.07448083
g2419,Cdc5lrt6,4.805100878,11.78324792,13.59650137,2.430157182,7.374305008,0
g2420,Cdc5lrt9,14.41530264,8.641048476,5.827072015,0,0,5.07448083
g2421,Cdc6,648.6886186,664.5751828,554.5430201,366.9537345,353.9666404,347.0944888
g2422,Cdc7,280.6178913,232.522759,268.0453127,183.4768672,191.7319302,196.8898562
g2423,Cdc73,1350.233347,1382.567756,1386.84314,1127.592932,1095.61103,1012.866374
g2424,Cdca2,781.3094028,727.4191717,802.1935808,699.8852684,702.6659201,675.9208466
g2425,Cdca3,602.5596502,549.0993531,522.494124,766.7145909,710.0402251,766.2466054
g2426,Cdca4,211.4244386,259.2314543,204.9186992,154.3149811,167.5020709,114.6832668
g2427,Cdca5,277.7348308,221.5250609,226.2846299,212.6387534,206.4805402,230.3814297
g2428,Cdca7,136.4648649,151.6111233,121.3973337,228.4347751,261.2610917,251.6942492
g2429,Cdca7l,310.4095167,287.5112493,271.9300274,324.4259838,268.6353967,290.2603035
g2430,Cdca8,915.8522274,854.6782492,762.3752553,537.0647372,484.5971862,616.0419728
g2431,Cdcp2,0,1.571099723,2.913536008,4.860314364,6.320832864,5.07448083
g2432,Cdcp3,0,0,0,4.860314364,5.26736072,4.059584664
g2433,Cdh1,0.961020176,1.571099723,4.855893346,3.645235773,5.26736072,9.134065494
g2434,Cdh11,13.45428246,16.49654709,18.45239472,13.3658645,22.12291502,11.16385783
g2435,Cdh15,14.41530264,19.63874654,24.27946673,24.30157182,38.97846933,54.80439297
g2436,Cdh17,12.49326228,11.78324792,2.913536008,4.860314364,13.69513787,1.014896166
g2437,Cdh18,2.883060527,3.927749307,0.971178669,0,3.160416432,0
g2438,Cdh2,185.4768939,195.6019155,163.1580164,213.853832,286.5444232,302.4390575
g2439,Cdh22,344.0452229,345.641939,372.932609,134.8737236,136.9513787,143.1003594
g2440,Cdh23,0.961020176,4.713299169,1.942357338,7.290471546,6.320832864,3.044688498
g2441,Cdh24,78.80365441,85.6249349,86.43490156,144.5943523,155.9138773,165.4280751
g2442,Cdh26,0.961020176,0,4.855893346,1.215078591,2.106944288,2.029792332
g2443,Cdh4,8.649181581,20.4242964,14.56768004,26.731729,25.28333146,20.29792332
g2444,Cdh5,0,3.142199446,0,3.645235773,8.427777152,3.044688498
g2445,Cdh7,2.883060527,1.571099723,0,7.290471546,3.160416432,0
g2446,Cdh8,6.72714123,5.49884903,0,2.430157182,1.053472144,1.014896166
g2447,Cdhr1,7.688161405,8.641048476,0,64.39916532,33.71110861,38.56605431
g2448,Cdhr2,3.844080703,0,2.913536008,1.215078591,1.053472144,3.044688498
g2449,Cdhr5,3.844080703,1.571099723,15.53885871,12.15078591,9.481249296,16.23833866
g2450,Cdin1,113.4003807,88.76713434,74.78075753,117.8626233,133.7909623,99.45982427
g2451,Cdip1,313.2925773,328.3598421,334.0854622,388.8251491,371.8756668,320.7071885
g2452,Cdipt,829.3604116,790.2631606,799.2800448,806.8121844,667.9013393,716.5166932
g2453,Cdk1,2203.619263,2227.819407,2173.497862,1362.103101,1375.83462,1565.984784
